Liquidity_Locked_Pct,Owner_Can_Mint,Owner_Can_Pause,Ownership_Renounced,Contract_Verified,TopHolder_Pct,Number_of_Holders,Buy_Tax,Sell_Tax,LP_Burned,Token_Age_Days,Liquidity_USD,Daily_Volume_USD,Market_Cap_USD,RugPull
75,0,1,1,1,71,1776,16,26,1,317,990657,1484949,13135938,0
39,0,1,1,0,87,10487,13,0,1,705,38458,129244,12643006,0
16,0,0,1,1,90,8116,25,30,0,93,1084911,1182593,39822048,1
14,1,1,1,1,51,9532,7,13,1,524,4667855,2193172,22477232,0
14,0,0,1,1,88,2819,28,2,1,261,4586182,2735875,23284229,0
78,1,0,1,0,11,13911,7,22,1,316,3604806,208690,2323334,0
62,0,1,1,1,72,14499,26,10,0,819,3318907,2363357,40086016,0
38,0,0,0,1,5,8853,6,21,1,820,1865748,2584043,34486195,0
12,0,0,0,1,75,5222,24,26,0,233,1681796,2804170,8748229,1
80,0,0,1,1,26,21141,8,17,1,55,927380,2474573,20580447,0
31,0,0,0,1,61,9254,11,24,1,583,1526248,2855316,33934120,0
8,0,0,1,1,98,9074,2,1,1,611,2723513,1221804,14486869,0
39,0,0,0,1,77,10290,0,21,0,839,3389672,2204989,1151658,1
19,0,1,1,1,62,23197,14,16,1,815,4700588,1741858,33436405,1
89,0,1,0,1,31,20459,8,26,1,985,1919006,720505,30033708,0
90,0,0,0,1,42,5943,16,2,0,96,2287539,461526,21500525,0
84,1,0,1,1,91,2816,11,20,1,127,3283907,1057545,4456898,0
81,1,0,1,0,80,9895,16,6,1,924,1711308,2223041,18786803,1
76,0,0,1,1,17,12280,27,2,0,171,159839,2988548,45590314,0
79,0,0,1,1,19,13617,28,24,1,986,3828922,1494769,17920598,0
72,1,0,1,1,84,5308,12,14,1,57,4588559,2554024,21699970,0
62,0,0,1,1,77,17866,12,3,0,202,4500695,606829,3147111,0
75,1,0,1,1,95,20133,14,24,1,225,1074460,2543375,3804331,0
43,0,0,1,0,52,3388,20,14,1,585,3380284,2188796,38227326,0
37,1,0,0,1,19,21509,17,2,1,419,4209918,1100343,20897469,0
82,0,0,0,1,44,10536,14,10,1,710,4656874,2761390,18111755,0
59,1,0,1,1,34,9413,17,27,1,658,486576,499862,4607006,0
70,0,0,1,1,27,10491,4,2,0,964,4369525,2183557,24000064,0
98,0,0,1,0,13,1628,6,28,0,851,2768390,588915,4114077,0
47,0,0,1,0,36,8857,5,19,0,198,345581,759964,33455521,0
17,0,0,1,1,39,10528,4,17,1,97,193384,399303,33389077,0
15,1,0,0,1,53,404,18,13,0,964,2367134,1002776,25740526,1
54,0,0,0,0,49,481,8,20,1,737,1887443,625663,6093350,0
38,1,0,1,1,20,9919,23,8,1,305,2378333,1089324,19073696,0
67,0,0,1,0,36,13267,29,30,0,4,3917049,484841,5618998,0
58,1,1,0,1,29,13646,10,14,1,725,3004735,2445704,46995534,0
88,0,0,0,1,98,23573,2,7,0,28,4191533,2088864,26515825,1
95,1,0,0,1,41,19757,6,7,1,64,1204745,1512983,23634902,0
61,1,1,1,1,41,4162,2,7,1,775,175736,1068396,12453141,0
12,0,0,1,1,39,15973,26,23,0,584,4556357,2242816,1458593,1
80,1,0,1,1,49,16995,5,13,0,355,1365347,2285385,3718266,0
100,1,0,1,1,12,4621,18,5,1,140,3730117,1822161,48753982,0
5,0,0,0,0,51,2790,15,28,0,851,284905,2175189,43822418,1
82,0,0,1,1,40,23193,7,12,1,170,2117514,1579741,1985426,0
76,0,0,0,1,93,16415,18,6,0,244,3129608,895716,30083041,0
59,1,0,1,1,86,23668,20,26,1,422,2539826,287433,41505566,0
89,0,1,0,1,14,18867,18,14,0,274,2056302,881882,32544925,0
13,0,0,1,1,5,7416,29,9,1,796,3290490,1369959,22964532,0
94,0,0,1,1,72,8240,15,11,0,704,3229601,955918,45645061,0
53,0,0,1,1,94,20222,7,29,0,806,1302819,989472,22715424,0
3,1,0,1,1,79,13240,9,4,0,96,3208587,871679,44131202,0
38,1,0,0,1,19,24223,29,21,0,571,1724584,1439748,33910815,1
71,0,0,1,1,83,8231,8,2,0,862,1111118,2239742,47751212,0
24,0,0,0,1,96,23975,15,4,1,928,2706978,859364,36875239,0
76,0,0,1,1,91,2218,30,25,1,598,2110172,1672555,25806627,0
31,0,0,1,1,7,625,21,11,1,562,1942805,1516666,39024235,0
58,0,0,0,1,36,5799,30,2,1,709,2365486,64476,35128228,0
62,0,1,0,1,24,22435,13,20,1,252,2571580,2585091,14499238,0
37,0,0,1,0,60,2191,9,25,1,379,3885515,2871951,16390869,0
91,0,0,0,1,82,19007,3,0,1,711,1530478,2872089,44838019,0
52,1,0,1,1,46,20417,9,16,0,713,4627364,197033,1475159,0
93,0,1,1,1,77,12333,19,9,1,899,4067107,1585250,45136766,0
66,1,1,0,1,64,13128,20,30,0,951,4648130,2723348,13178950,1
27,0,0,1,0,60,8002,27,5,1,787,1912464,2535966,12733900,0
2,0,0,1,1,51,89,26,23,1,748,1872032,448093,12233248,0
97,1,0,1,1,28,12209,14,19,1,18,433674,2767644,26746459,0
79,0,0,1,1,45,7140,18,30,1,670,2655257,1798204,47879810,0
21,0,0,1,1,8,21633,10,12,1,52,3446614,1304224,39676960,0
95,0,0,1,1,80,17551,19,14,1,252,3652010,2053900,42295866,0
37,0,0,0,0,55,12702,13,22,1,504,211867,2407281,46182057,0
71,1,0,1,1,92,12530,27,20,0,485,4252817,353846,29262033,1
71,0,0,1,1,5,456,14,1,0,840,3850364,1328560,10518577,0
61,0,0,0,1,18,13265,3,20,1,925,1625221,1336460,10615791,0
56,0,0,1,0,99,5430,16,30,1,657,1150692,1387009,25351680,0
5,0,0,0,1,14,9795,0,27,1,659,1196582,2463167,32368487,0
77,1,0,0,0,40,988,24,1,1,184,3061777,1123853,818703,1
31,1,1,0,1,46,38,18,29,1,14,1173505,271751,29660141,1
98,0,0,1,0,52,18818,4,24,1,784,1480429,347702,44197961,0
9,0,0,1,0,22,18367,17,16,0,703,2436563,1349588,6407051,1
2,0,0,1,1,93,16426,16,18,0,591,3753339,2699441,10772069,1
58,0,0,1,1,80,24015,22,29,0,356,3446425,2848468,30484621,0
75,1,1,1,1,64,5065,9,29,1,530,1011202,2160113,26377231,0
48,0,0,1,1,32,2957,8,0,1,357,2236613,772362,32191503,0
58,0,0,1,1,57,7678,3,4,1,735,2012215,915265,24253699,0
30,1,0,1,1,13,9497,19,27,1,241,2977687,1123711,28443167,0
92,0,1,1,1,28,18942,18,30,0,552,3531144,2443535,38925983,0
68,0,0,0,1,24,9100,30,19,1,13,1276359,187792,44921831,0
61,0,0,1,1,94,4808,2,26,1,329,2757533,1664373,31669727,0
51,1,0,1,0,73,20058,17,15,0,888,1515599,1239369,31450319,1
88,1,0,1,1,31,18335,2,21,1,750,2523752,1895266,49448671,0
40,0,0,1,1,96,11355,28,4,1,832,4255873,369961,17876369,0
30,0,0,1,1,44,10857,20,22,0,945,301147,2401833,20819455,0
84,1,0,1,1,75,3227,7,29,1,630,156098,2007270,673555,0
83,0,0,1,1,87,23106,23,22,0,486,1401437,1773162,28414233,1
21,0,0,0,1,58,12194,4,9,1,839,4475448,531535,42262766,0
3,1,1,1,1,90,6437,30,26,0,609,2041255,1290885,12393035,1
12,1,1,1,1,86,16389,26,20,1,152,2916643,2531381,33956510,1
44,0,0,1,1,19,21408,0,9,1,484,975606,2081956,952683,0
41,0,0,1,1,55,6289,25,0,0,283,776918,2376446,12531940,0
48,0,1,1,1,73,3253,29,8,0,299,2201213,1565874,4431709,0
19,0,0,1,1,44,4994,17,17,0,650,2210416,1329294,26301238,0
76,1,0,0,1,73,9784,23,6,1,767,3666418,1383163,9788373,1
80,0,1,1,1,47,23571,25,18,1,13,833402,2519872,20591154,0
53,1,0,1,1,68,2354,30,25,1,372,4167825,2878935,15486111,0
35,0,0,1,1,11,19148,13,21,1,957,2917362,1243831,31373737,0
96,0,0,0,1,6,20488,24,15,0,790,1667738,2009995,7139411,0
0,0,1,1,1,34,339,26,20,1,493,2265817,493697,27007897,0
14,1,0,1,1,79,22985,6,5,0,310,99183,1415989,4864681,1
76,0,1,0,1,56,24600,8,29,0,390,4926609,2491080,40280348,0
16,0,0,0,1,37,2273,27,9,1,306,2699409,1432502,30732346,0
23,0,0,1,0,13,5382,24,4,1,661,2754664,1178738,10602372,0
57,0,0,1,1,15,20819,13,28,1,987,3806665,335707,37711575,0
71,0,0,1,0,80,2621,15,24,0,812,1245271,2893844,34737834,1
90,0,0,1,1,14,5559,15,12,1,994,2524493,267194,28634395,0
22,0,0,1,1,58,1092,26,11,0,198,3410058,1340302,21708490,0
45,0,1,0,0,79,6329,21,23,1,263,1880141,117481,45099423,1
71,0,0,0,1,24,13695,5,29,1,502,3411337,627093,28042674,0
7,0,0,1,0,9,12271,6,16,0,547,1238363,2602379,9128662,0
58,0,0,0,0,28,12592,0,29,1,94,714085,397697,18514282,0
89,0,0,0,0,36,13959,10,24,0,843,3972314,2143316,21588997,0
58,0,0,0,0,35,13875,8,1,1,64,1074840,1548205,14518334,0
12,1,0,0,1,48,14652,0,30,1,766,2488237,2573156,21066887,1
38,0,1,1,0,82,20283,23,4,1,30,7340,241468,49194754,1
100,0,0,1,1,23,3429,25,21,1,442,1199861,257522,27031670,0
27,0,0,1,1,28,4466,17,9,0,570,2943217,1920244,49584643,0
88,1,0,1,1,16,1799,9,28,0,405,3216773,2818027,40519190,0
60,0,0,1,1,54,7243,30,0,0,553,1411379,1136813,45194574,0
15,0,0,1,1,89,22450,26,11,1,878,3781519,2734353,42993772,1
1,0,0,1,1,29,19011,28,13,0,907,2788264,438684,40890255,0
81,0,0,1,1,55,8840,12,22,0,70,2328228,1760717,943614,0
16,1,0,1,1,18,2573,30,7,1,723,1708611,1878783,1446099,0
29,1,0,1,1,76,10484,22,16,1,303,2971548,1885501,40065661,0
12,0,0,1,1,33,18874,4,10,1,153,3470459,176055,13151776,0
95,1,0,1,1,29,12684,7,25,0,800,2536063,1972400,20120066,0
92,1,0,1,1,91,21545,12,19,1,923,4244482,650882,37443585,0
93,0,0,0,1,63,22200,26,1,0,174,3519665,1878422,36772264,1
81,0,0,1,1,61,1607,25,30,0,780,4291906,1640919,22902921,1
12,0,0,1,1,16,2283,15,4,1,525,791945,2834865,13185866,0
42,0,0,1,1,54,22681,6,17,0,709,3542353,485760,44794357,0
84,0,1,1,1,16,22555,7,8,1,780,57726,552049,2383668,0
93,0,0,1,1,86,2789,17,8,1,433,4049049,1372215,31907269,0
20,1,0,1,1,52,6899,25,30,1,986,2397158,1584780,18386811,0
54,1,1,0,1,54,21903,26,9,0,371,3885351,1501958,14849759,1
80,0,1,0,1,23,756,8,20,1,419,4924610,1902627,3354907,0
39,0,1,1,1,57,18803,27,20,0,18,516770,1416667,26874016,0
82,1,0,1,1,39,12618,21,3,0,466,2873100,192562,45399576,0
14,1,1,1,0,31,14418,10,16,0,489,2430003,320923,30388983,1
72,1,0,1,1,71,22472,21,25,0,510,2406856,2382692,49426991,1
51,0,1,0,1,81,4954,21,11,0,451,217760,2279274,38385662,1
73,0,0,1,1,55,22637,16,2,1,986,1889010,1271663,33920353,0
94,0,1,1,1,23,13803,13,3,0,171,2933348,2225016,4046536,0
52,1,0,1,1,47,4361,22,22,1,766,219336,130863,9525479,0
86,0,0,1,1,39,5444,1,29,1,500,3798086,283268,4494714,0
51,1,0,0,1,19,10411,14,6,1,816,707781,946710,47753136,0
29,0,0,1,1,20,10542,17,26,0,719,417661,2152852,24977151,0
32,1,1,1,1,73,16555,4,22,1,358,4313322,684844,717979,0
56,0,0,1,1,75,4022,28,22,1,922,2342010,2469514,48469937,0
51,0,0,1,1,89,15214,21,10,0,873,2188093,2068853,32832466,0
8,0,1,1,1,45,22154,0,3,0,961,125645,2624670,25421559,0
53,0,0,1,0,58,24326,15,24,1,974,4941482,2315770,35258051,0
0,0,0,1,1,69,3224,11,19,1,947,979709,2719559,29201808,0
43,0,0,1,1,93,22760,29,27,1,355,3758680,1814402,47689900,0
98,0,0,1,1,34,22844,13,5,0,905,1596040,1577543,27491220,0
74,0,0,1,1,23,12311,16,0,1,475,3364470,614552,39261493,0
97,1,0,1,1,92,16245,0,0,1,745,720044,1661915,5189924,0
79,0,0,1,1,50,9835,13,5,1,160,1674519,1901473,10664778,0
8,0,0,0,0,64,16964,14,0,0,581,4328930,796919,7694883,1
31,1,1,1,1,83,15549,22,14,0,569,1714920,266620,14947950,1
14,0,0,1,0,28,13780,11,0,1,702,245572,2879937,47898343,0
11,1,0,0,1,40,22682,16,5,1,96,2395005,2755350,7888698,1
96,0,0,1,1,53,3905,8,23,0,671,358241,2386936,28272631,0
77,0,1,0,0,63,13966,2,8,1,710,1891397,1303009,36528205,1
56,0,1,0,1,18,23194,30,30,0,53,4666396,584979,29425332,1
7,0,0,1,1,90,8987,11,5,1,312,4204551,2552646,10363598,0
71,0,0,0,1,43,12130,25,16,0,223,3296205,179865,30623321,1
26,0,0,1,0,12,832,12,27,0,863,3715165,2215366,35114541,0
61,0,0,1,1,52,6636,1,22,0,812,4726665,2996033,24770513,0
11,0,0,0,1,84,7072,21,29,1,574,1123766,2287546,49437042,1
64,0,0,1,1,85,20766,14,17,1,316,3266573,2540575,23897488,0
41,0,0,1,1,73,20134,1,22,1,167,992597,1844526,5756304,0
61,0,1,0,1,45,2743,4,25,0,7,3541157,2229999,7216684,1
10,0,0,0,0,39,22637,20,25,1,948,3251929,1021126,32296435,1
42,0,1,1,1,68,12819,8,19,1,714,4252504,276938,6626840,0
94,0,0,0,1,57,11357,27,0,0,496,4789499,22427,205956,0
16,0,0,1,1,58,5182,29,26,1,497,1738004,1191500,31285659,0
96,0,0,1,1,41,9511,13,24,1,765,3022180,130447,1353371,0
31,0,0,1,1,56,18278,12,15,1,607,2280017,1074441,19375833,0
92,0,0,1,1,22,12352,3,28,0,813,3961383,1576569,8369829,0
84,0,0,1,1,25,11005,7,15,0,645,2808370,2430041,47080546,0
84,0,0,1,1,46,21066,22,0,1,800,3801183,1070712,19635420,0
39,0,0,1,0,69,5150,6,6,1,78,1713353,81342,48267651,0
22,0,0,1,1,85,15120,16,13,1,681,1429510,601936,37534390,0
55,0,0,0,1,12,7477,21,14,1,654,3803972,2626775,43750081,0
5,0,1,1,0,97,13133,5,5,0,136,1884160,455920,39493107,1
85,1,0,1,1,88,6512,25,22,0,596,695785,2497729,44708221,1
49,1,0,0,1,43,24321,7,25,1,746,4630032,425758,14626995,0
36,0,0,1,1,65,8344,21,16,1,169,4402991,2503834,23648361,0
63,0,0,0,1,64,4715,7,16,1,502,1231977,2917678,20711,0
53,0,0,1,1,73,7179,12,5,1,615,4673032,1749196,47494861,0
71,1,0,1,1,63,12654,21,12,1,970,388189,1988677,4367710,0
48,0,0,1,1,14,17036,7,23,1,522,135936,1526531,26210633,0
98,1,0,1,1,67,7865,4,30,1,506,2108365,1993459,33872823,1
10,0,0,1,1,74,18893,8,10,1,520,4540481,2831165,6753595,0
87,0,0,1,1,11,4152,27,18,1,721,3727643,1493273,33992843,0
48,0,0,0,1,39,877,19,9,1,52,3760163,1810872,15345522,0
20,0,0,1,0,95,17956,21,29,0,870,1784618,660469,48210147,1
65,0,1,1,1,46,2957,26,26,1,180,4580191,2934191,19126350,0
62,0,0,0,1,89,11100,1,1,1,243,3225924,2659768,33586724,0
82,0,1,1,1,92,2749,2,19,1,717,2535939,179403,6487455,0
27,1,0,0,1,33,5046,3,7,0,549,4812789,2328044,19118705,0
16,0,0,1,1,31,23025,18,14,0,804,3193055,443630,39484755,0
5,0,0,1,1,42,9788,27,28,1,661,1843493,1283288,24769597,0
18,0,1,1,1,6,21161,28,8,1,940,738308,2712814,28876897,0
55,0,0,1,0,29,16922,30,12,1,943,1924239,1642036,18770740,0
27,0,0,1,1,70,3360,6,26,1,66,2012382,2276932,5505359,0
65,0,0,0,1,42,14517,8,21,0,606,2462958,2719956,1607519,0
37,0,1,1,1,63,9621,5,22,1,239,1719522,1005560,37141993,0
36,0,0,1,1,86,4671,2,14,0,403,393037,408526,411625,0
67,0,0,1,0,11,8726,13,14,1,253,4259380,1946317,6720353,0
85,0,0,1,0,53,11987,12,0,1,744,3511983,1775750,17719746,0
89,1,0,1,1,72,9165,30,4,0,591,3283270,835080,9522226,0
48,0,0,1,1,45,13648,12,28,1,664,9080,2610542,47546147,0
42,0,0,1,1,78,6911,24,14,0,874,326397,475850,20502051,0
35,0,0,1,1,55,1773,0,21,1,973,3331641,1270781,25462447,0
57,1,0,0,1,96,23201,14,29,1,856,4987500,1987061,21597018,1
12,0,0,1,1,98,13391,4,25,1,691,4938480,991308,32000334,0
51,0,0,1,0,28,16890,29,13,0,257,1125816,1189679,31835484,0
57,0,0,0,0,40,19280,28,5,0,107,2440493,2330445,2546204,0
31,0,0,0,0,84,8409,26,5,0,786,309148,2981193,25584899,1
80,1,0,1,1,14,5594,26,22,0,627,607276,2700933,22776918,0
99,0,0,0,1,25,17895,30,19,1,722,4581202,156862,36444074,0
59,1,1,1,1,31,13452,25,4,1,947,808597,2308121,6146231,0
82,0,0,1,1,59,15646,30,21,0,807,4430954,1419973,46770935,0
57,0,0,0,1,89,6207,25,8,0,997,747769,41906,10582602,0
98,1,0,0,1,95,1789,20,19,1,187,4511134,439281,7896236,1
55,0,0,1,1,9,9090,1,19,1,267,3660794,2866013,505517,0
27,0,0,1,1,90,6368,4,6,1,156,273653,2067342,19787238,0
0,0,0,1,1,63,10235,16,29,0,651,1988324,2387238,40367215,1
41,0,0,1,1,40,2511,0,15,0,949,955706,1344611,38045949,0
81,0,0,0,1,78,20900,26,16,1,864,863787,2490341,26749894,1
47,1,0,1,1,38,20358,29,27,1,162,1435407,1056175,37047380,0
39,1,0,1,0,56,20421,3,26,0,697,4775515,1294937,26799634,0
96,0,1,1,1,10,11986,14,22,0,361,4569419,930526,31392822,0
62,0,1,0,1,18,4214,14,7,1,257,1284627,295842,16265346,0
75,0,0,1,1,63,16420,21,27,1,143,644202,1937686,40124382,0
71,0,0,1,1,61,17833,15,17,1,920,293326,1947461,5524433,0
87,0,0,0,1,41,17399,12,19,1,936,718325,443200,6471110,0
79,0,1,1,0,62,9514,13,12,1,953,943670,1122001,23515950,0
3,0,0,0,1,87,11759,26,13,1,962,3518467,2867258,24812272,1
37,0,0,1,1,36,11538,1,3,1,70,1767475,1924628,18561437,0
26,0,0,1,1,24,17405,20,9,1,962,3109790,2197420,32167684,0
8,0,0,1,1,89,10474,26,9,1,977,862091,951666,5260145,0
15,1,0,1,1,83,22887,9,5,1,967,2361102,159204,22511808,0
55,0,0,1,1,85,6015,4,6,0,67,4840291,2067080,2095916,0
75,0,1,1,1,65,13410,2,6,1,24,712549,1045101,23597660,0
30,0,0,1,1,61,23183,19,3,1,563,4112367,2784134,40619328,0
87,0,0,1,0,56,13424,10,18,1,894,2188109,2847564,43520872,0
13,0,0,1,1,92,8531,12,19,1,972,4024564,2353177,18760954,0
24,0,0,1,1,89,6061,1,8,0,722,363295,2297553,42011851,0
33,1,0,1,1,52,13446,28,25,1,696,4315152,2001575,2917622,0
66,0,0,1,1,83,4027,6,27,0,840,4139931,674131,42762002,0
23,0,1,1,1,15,19398,28,26,1,300,67892,1049325,17760028,0
72,0,0,1,1,34,22620,2,22,1,445,2115832,1717762,48714229,0
25,1,0,1,1,64,20756,12,30,0,794,3239653,2140885,4667177,0
19,1,1,1,0,22,19851,5,18,0,321,2592818,1152878,15079345,1
63,1,1,1,1,96,12048,8,15,0,769,4188640,2094695,367002,0
9,0,0,1,1,81,5186,22,2,1,124,4403092,293690,33218608,0
82,1,0,0,0,78,6952,19,4,0,234,4168529,323405,46963172,1
66,0,0,1,1,51,11650,1,23,1,259,3740403,141870,36930231,0
23,0,0,1,1,16,2244,11,4,1,618,4821007,1039865,36972516,0
4,1,1,1,1,54,10728,14,28,1,196,3144622,2109450,39404598,0
66,1,0,0,1,44,10935,29,5,1,728,4925854,2286092,19218650,0
57,0,0,1,1,94,7514,22,8,0,204,2817207,1847790,40118912,0
26,0,0,1,1,68,18264,23,8,1,78,1578422,1662749,39508281,0
79,0,0,0,1,23,11367,15,21,1,472,39797,2095982,34451344,0
14,0,1,1,1,91,5616,2,11,0,926,335728,820371,7634002,1
34,0,1,1,1,31,10647,26,15,1,615,3450810,126173,32915156,0
75,1,0,1,1,56,13160,13,15,1,545,2169171,2641756,8392359,0
52,0,1,1,0,84,9746,22,4,0,625,1227669,1357720,36190689,1
43,1,0,1,1,11,22650,0,28,1,21,277257,1837468,33152893,0
25,1,0,1,1,67,6142,15,23,1,655,4383890,2887179,21551301,0
46,0,0,0,1,81,19807,26,0,1,319,3447819,788831,310140,0
33,1,0,1,1,59,7947,23,26,0,956,1708355,1882516,34907839,0
86,0,0,0,1,80,7640,22,2,1,559,2764022,971809,8701731,0
94,0,0,0,1,95,20175,5,5,1,736,408146,2420640,36688529,0
49,0,0,1,1,35,17312,26,7,0,741,1521676,1124503,24160663,0
83,0,0,1,1,15,20095,14,15,1,757,4461753,560895,33755745,0
11,1,0,1,1,21,8357,30,5,1,607,3574685,1212453,34310148,0
86,1,1,1,1,70,17992,14,13,0,705,3265996,2077014,19871623,0
3,0,0,1,0,71,10630,2,9,0,819,582370,358490,39634905,1
86,1,0,1,1,36,9882,3,21,0,801,219568,709041,41148626,0
47,0,0,0,0,28,10638,23,3,1,994,2187909,1889542,36282939,0
54,1,0,1,1,92,1056,16,11,1,491,3357490,190826,42837137,0
0,0,0,1,1,17,20341,12,6,1,382,186575,1933447,13492095,0
88,0,0,0,0,26,21276,1,6,1,620,1761971,1296241,39917105,0
65,0,0,1,1,23,11657,29,28,1,971,3329031,867809,7140885,0
29,0,0,1,1,57,15498,0,15,1,884,2102647,455341,31784510,0
2,0,0,1,1,98,3492,19,0,0,356,185295,794198,19533818,0
20,1,1,1,0,43,10036,5,27,0,482,4976856,1434454,46565668,1
88,0,0,1,1,25,7951,4,15,1,137,270320,131252,37045727,0
83,1,0,0,1,91,237,28,2,1,287,885898,1988867,29499005,1
48,0,1,1,0,20,22276,5,14,1,669,3962841,2313723,39933535,0
85,0,1,1,1,11,19546,17,24,1,333,1901157,2540426,11274762,0
84,0,0,1,1,88,19029,30,28,0,138,3518361,2342583,23238604,0
61,0,0,1,1,82,3362,20,5,1,137,4991652,675170,20863569,0
96,0,1,1,1,30,13011,0,12,0,301,1095363,619019,30848799,0
37,0,0,1,0,90,6784,12,19,1,771,4986707,829682,29761199,0
14,0,0,1,1,94,2821,5,7,0,241,4698498,2391199,4955167,1
51,0,0,1,1,80,14979,19,11,1,594,3238420,867403,49107970,0
78,1,0,1,1,35,24759,28,22,1,379,1563998,199154,9578694,0
45,0,1,0,1,72,23920,11,13,0,667,2568177,1708130,5266583,1
24,0,0,1,1,44,15940,28,15,1,416,3817320,990831,41167230,0
20,0,1,1,1,31,17792,9,25,1,264,275415,2889056,15528398,0
87,1,1,1,1,13,23616,24,13,1,504,2031939,1191413,25093674,0
4,1,1,1,1,80,7841,27,15,1,973,4728005,1966569,10119364,1
69,0,0,0,1,97,3412,28,5,0,658,1360029,654683,102831,1
46,0,1,1,1,96,3745,18,3,0,666,3841930,186144,9587229,0
86,0,0,0,1,20,2444,2,19,1,80,3407915,2524523,33778690,0
67,0,0,0,1,76,15025,14,23,0,725,2060513,1240785,44878210,0
90,0,1,1,1,17,3229,24,18,1,238,2485548,212045,23949908,0
17,1,0,0,1,82,17541,30,26,1,473,3621398,2226086,49171687,1
20,0,0,0,1,64,4845,13,24,0,316,1657899,1953531,21652845,1
91,0,0,1,1,83,17099,3,7,1,749,3519107,2259906,16934899,0
98,1,0,1,1,64,11622,6,3,1,379,2397502,2344510,32582244,0
85,0,0,1,1,13,10702,9,27,1,772,3696863,1144587,30396141,0
22,0,0,1,1,57,6232,13,28,1,801,4984105,898014,33311271,0
63,0,0,1,1,36,10257,1,30,1,990,3033041,2676475,7199279,0
66,0,1,1,1,90,10091,0,2,1,543,4933718,236944,31880169,0
39,1,0,1,1,59,18990,25,12,1,929,3851837,2084847,48598857,0
9,0,0,1,1,29,16227,15,3,1,582,3019876,1976586,20435399,0
88,0,0,0,1,45,3538,15,10,1,399,901072,1415647,29460977,0
51,0,0,1,1,30,20226,12,15,1,463,532685,189540,35293585,0
71,1,0,1,1,33,4817,29,14,1,167,683965,1274084,43770200,0
74,0,0,1,1,86,14777,0,27,0,159,977332,2415271,47195196,0
60,0,1,1,1,40,8802,5,1,0,585,599105,2067114,9076510,0
63,1,0,0,1,88,22763,3,14,1,892,2874704,1300210,42731409,0
4,0,1,1,1,88,13741,1,5,1,288,513728,2151165,22354276,0
52,0,0,0,0,7,12174,28,14,0,832,1748026,1964826,46993496,0
54,0,0,1,1,63,18776,6,12,1,678,3556956,16892,19204863,0
36,0,0,0,1,38,24707,23,2,1,170,2882758,151309,49318968,0
55,0,0,0,1,10,485,29,18,1,469,336760,659068,46595690,0
58,0,0,0,1,35,8438,13,11,0,53,1549377,2156540,36155391,0
92,0,1,1,1,36,19220,22,11,0,908,2377166,1192366,10414915,0
68,0,0,1,1,46,20307,25,16,1,675,2345567,208760,30705544,0
72,0,0,1,1,61,9869,24,23,0,335,524947,414749,24675363,1
58,0,0,1,1,77,8583,0,7,1,820,4295572,1963986,2985248,0
1,0,0,1,1,50,23965,9,24,1,619,4731365,2815300,45342541,0
64,1,0,1,1,95,20878,5,12,1,604,4315175,546889,4310609,0
59,0,0,0,1,92,17864,7,26,0,352,3435489,2537962,35480158,0
50,1,1,1,1,60,3274,8,11,1,115,326439,1108398,20991104,0
29,0,0,0,1,54,12758,10,15,0,218,25944,1905128,18018456,0
10,0,0,1,1,90,12511,23,20,0,958,2118881,2994885,6353072,1
91,0,0,1,1,34,3734,5,10,0,714,3213825,1872356,48424636,0
75,1,0,1,1,40,18904,7,19,1,361,1578487,2544673,5492115,0
38,1,0,1,1,30,16908,23,8,0,151,3779089,1280091,44493706,0
89,0,0,1,1,54,3477,15,18,0,385,1881608,1986322,42156496,0
76,1,0,0,1,6,16603,16,19,0,592,2784158,2200479,43824792,1
71,0,1,1,1,11,23361,23,7,1,443,3286904,2081512,8409047,0
62,0,1,0,1,31,20547,6,28,1,725,746796,746429,13372895,0
63,1,0,0,1,84,12781,7,12,1,175,4620970,1588170,41554540,0
60,1,0,1,1,53,9954,7,1,1,721,4613643,2537593,4114807,0
53,1,0,0,1,50,16280,27,18,1,20,1891797,2637254,21236614,1
91,0,1,0,1,97,20234,25,12,0,730,1099576,2151625,9062489,1
93,0,1,0,1,89,4049,29,26,0,273,3695691,2427494,35664520,1
72,0,1,0,0,30,5242,26,28,1,473,1270541,955492,13218426,1
94,0,0,0,1,86,20560,9,18,1,25,2720610,2371404,42947079,0
57,1,1,1,1,69,9708,21,10,1,324,2682691,1033454,45792528,0
84,0,1,1,1,6,13935,8,23,1,92,4624103,254817,40843903,0
55,0,0,0,1,82,1078,18,26,1,449,4732277,241478,220831,1
33,0,0,0,0,83,10905,9,1,1,125,1912957,1133782,45910178,0
30,0,0,1,0,68,16004,16,7,0,78,1714443,117800,42535601,1
51,0,0,1,1,68,3866,29,6,1,534,3571933,1491904,25815168,0
88,0,0,1,1,92,18159,8,0,0,206,3881714,997198,27005643,0
75,1,0,1,1,64,6695,13,13,1,783,783033,470020,19671872,0
0,0,0,1,1,93,11035,25,7,1,325,1835746,1833745,32359514,0
54,1,0,1,0,13,15341,29,26,1,399,4380011,2626480,32613618,0
21,0,0,0,1,19,4581,25,0,1,372,1211665,1289879,43925323,0
39,0,0,1,1,41,23801,1,30,1,575,4013383,1139920,9148715,0
100,0,0,1,1,10,16965,2,29,0,236,631094,516395,46115219,0
0,1,1,0,1,47,24015,26,24,1,175,221638,1848750,16015299,1
